source_file,check_category,check_name,n_total,n_flagged,flagged_pct,metric_value
VED_180725_week.csv,null_rate,maf_g_s,333913,69460,20.8,20.8
VED_180314_week.csv,null_rate,maf_g_s,420510,68069,16.19,16.19
VED_180926_week.csv,null_rate,maf_g_s,382985,71985,18.8,18.8
VED_180221_week.csv,null_rate,maf_g_s,285924,55883,19.54,19.54
VED_180117_week.csv,null_rate,maf_g_s,526771,89040,16.9,16.9
VED_180509_week.csv,null_rate,maf_g_s,421647,87643,20.79,20.79
VED_181024_week.csv,null_rate,maf_g_s,442505,79480,17.96,17.96
VED_180228_week.csv,null_rate,maf_g_s,402041,82980,20.64,20.64
VED_180404_week.csv,null_rate,maf_g_s,461047,87176,18.91,18.91
VED_180425_week.csv,null_rate,maf_g_s,451633,84680,18.75,18.75
VED_180207_week.csv,null_rate,maf_g_s,419846,91749,21.85,21.85
VED_171122_week.csv,null_rate,maf_g_s,474329,86344,18.2,18.2
VED_180829_week.csv,null_rate,maf_g_s,341372,66107,19.37,19.37
VED_171101_week.csv,null_rate,maf_g_s,489414,89667,18.32,18.32
VED_180103_week.csv,null_rate,maf_g_s,393498,66412,16.88,16.88
VED_171108_week.csv,null_rate,maf_g_s,535198,104884,19.6,19.6
VED_171213_week.csv,null_rate,maf_g_s,670084,114393,17.07,17.07
VED_180530_week.csv,null_rate,maf_g_s,416659,100951,24.23,24.23
VED_180704_week.csv,null_rate,maf_g_s,330147,69813,21.15,21.15
VED_180912_week.csv,null_rate,maf_g_s,351253,68443,19.49,19.49
VED_181003_week.csv,null_rate,maf_g_s,348442,69345,19.9,19.9
VED_181017_week.csv,null_rate,maf_g_s,386404,70156,18.16,18.16
VED_181107_week.csv,null_rate,maf_g_s,118327,21296,18.0,18.0
VED_180110_week.csv,null_rate,rpm,550780,7640,1.39,1.39
VED_180214_week.csv,null_rate,rpm,389642,7687,1.97,1.97
VED_180808_week.csv,null_rate,rpm,359952,16018,4.45,4.45
VED_171227_week.csv,null_rate,rpm,311927,656,0.21,0.21
VED_180124_week.csv,null_rate,rpm,456757,10935,2.39,2.39
VED_180815_week.csv,null_rate,rpm,299642,6894,2.3,2.3
VED_180919_week.csv,null_rate,rpm,376531,15253,4.05,4.05
VED_181010_week.csv,null_rate,rpm,317933,7922,2.49,2.49
VED_180502_week.csv,null_rate,rpm,426242,10368,2.43,2.43
VED_180801_week.csv,null_rate,rpm,358812,4855,1.35,1.35
VED_180131_week.csv,null_rate,rpm,479522,10310,2.15,2.15
VED_180328_week.csv,null_rate,rpm,367606,2183,0.59,0.59
VED_180718_week.csv,null_rate,rpm,399092,8472,2.12,2.12
VED_180418_week.csv,null_rate,rpm,486657,14903,3.06,3.06
VED_180523_week.csv,null_rate,rpm,437321,11953,2.73,2.73
VED_171129_week.csv,null_rate,rpm,531856,4399,0.83,0.83
VED_180516_week.csv,null_rate,rpm,465975,16126,3.46,3.46
VED_180321_week.csv,null_rate,rpm,402133,10235,2.55,2.55
VED_180606_week.csv,null_rate,rpm,432177,9290,2.15,2.15
VED_180620_week.csv,null_rate,rpm,433660,9515,2.19,2.19
VED_180905_week.csv,null_rate,rpm,323481,4329,1.34,1.34
VED_180822_week.csv,null_rate,rpm,300557,11496,3.82,3.82
VED_181031_week.csv,null_rate,rpm,371630,8690,2.34,2.34
VED_171206_week.csv,null_rate,rpm,589154,6033,1.02,1.02
VED_180411_week.csv,null_rate,rpm,434636,9730,2.24,2.24
VED_180307_week.csv,null_rate,rpm,398405,12744,3.2,3.2
VED_180711_week.csv,null_rate,rpm,393911,798,0.2,0.2
VED_171115_week.csv,null_rate,rpm,602092,9914,1.65,1.65
VED_171220_week.csv,null_rate,rpm,539468,9454,1.75,1.75
VED_180314_week.csv,null_rate,rpm,420510,8638,2.05,2.05
VED_180613_week.csv,null_rate,rpm,384455,13087,3.4,3.4
VED_180627_week.csv,null_rate,rpm,410853,5796,1.41,1.41
VED_180926_week.csv,null_rate,rpm,382985,13168,3.44,3.44
VED_180221_week.csv,null_rate,rpm,285924,8080,2.83,2.83
VED_180725_week.csv,null_rate,rpm,333913,5517,1.65,1.65
VED_180117_week.csv,null_rate,rpm,526771,11069,2.1,2.1
VED_180228_week.csv,null_rate,rpm,402041,8573,2.13,2.13
VED_180509_week.csv,null_rate,rpm,421647,8126,1.93,1.93
VED_181024_week.csv,null_rate,rpm,442505,11119,2.51,2.51
VED_171122_week.csv,null_rate,rpm,474329,7134,1.5,1.5
VED_180425_week.csv,null_rate,rpm,451633,10284,2.28,2.28
VED_180829_week.csv,null_rate,rpm,341372,4969,1.46,1.46
VED_180207_week.csv,null_rate,rpm,419846,10978,2.61,2.61
VED_180404_week.csv,null_rate,rpm,461047,14959,3.24,3.24
VED_171101_week.csv,null_rate,rpm,489414,4390,0.9,0.9
VED_171108_week.csv,null_rate,rpm,535198,10037,1.88,1.88
VED_171213_week.csv,null_rate,rpm,670084,7824,1.17,1.17
VED_180103_week.csv,null_rate,rpm,393498,7091,1.8,1.8
VED_180530_week.csv,null_rate,rpm,416659,16909,4.06,4.06
VED_180912_week.csv,null_rate,rpm,351253,12790,3.64,3.64
VED_181003_week.csv,null_rate,rpm,348442,8077,2.32,2.32
VED_181017_week.csv,null_rate,rpm,386404,11279,2.92,2.92
VED_180704_week.csv,null_rate,rpm,330147,1113,0.34,0.34
VED_181107_week.csv,null_rate,rpm,118327,2496,2.11,2.11
VED_180214_week.csv,null_rate,abs_load_pct,389642,99803,25.61,25.61
VED_180815_week.csv,null_rate,abs_load_pct,299642,79392,26.5,26.5
VED_171227_week.csv,null_rate,abs_load_pct,311927,92251,29.57,29.57
VED_180110_week.csv,null_rate,abs_load_pct,550780,130722,23.73,23.73
VED_180124_week.csv,null_rate,abs_load_pct,456757,144192,31.57,31.57
VED_180502_week.csv,null_rate,abs_load_pct,426242,123802,29.05,29.05
VED_180801_week.csv,null_rate,abs_load_pct,358812,75652,21.08,21.08
VED_180919_week.csv,null_rate,abs_load_pct,376531,102840,27.31,27.31
VED_181010_week.csv,null_rate,abs_load_pct,317933,76201,23.97,23.97
VED_180808_week.csv,null_rate,abs_load_pct,359952,100820,28.01,28.01
VED_171129_week.csv,null_rate,abs_load_pct,531856,153391,28.84,28.84
VED_180131_week.csv,null_rate,abs_load_pct,479522,121162,25.27,25.27
VED_180328_week.csv,null_rate,abs_load_pct,367606,101093,27.5,27.5
VED_180523_week.csv,null_rate,abs_load_pct,437321,127714,29.2,29.2
VED_180718_week.csv,null_rate,abs_load_pct,399092,123416,30.92,30.92
VED_180418_week.csv,null_rate,abs_load_pct,486657,120429,24.75,24.75
VED_180606_week.csv,null_rate,abs_load_pct,432177,113095,26.17,26.17
VED_180620_week.csv,null_rate,abs_load_pct,433660,124909,28.8,28.8
VED_180905_week.csv,null_rate,abs_load_pct,323481,91098,28.16,28.16
VED_180321_week.csv,null_rate,abs_load_pct,402133,116192,28.89,28.89
VED_180516_week.csv,null_rate,abs_load_pct,465975,123871,26.58,26.58
VED_180822_week.csv,null_rate,abs_load_pct,300557,90038,29.96,29.96
VED_181031_week.csv,null_rate,abs_load_pct,371630,75570,20.33,20.33
VED_171206_week.csv,null_rate,abs_load_pct,589154,145191,24.64,24.64
VED_180411_week.csv,null_rate,abs_load_pct,434636,83348,19.18,19.18
VED_180711_week.csv,null_rate,abs_load_pct,393911,109421,27.78,27.78
VED_180307_week.csv,null_rate,abs_load_pct,398405,96115,24.12,24.12
VED_180314_week.csv,null_rate,abs_load_pct,420510,118848,28.26,28.26
VED_171115_week.csv,null_rate,abs_load_pct,602092,159837,26.55,26.55
VED_180613_week.csv,null_rate,abs_load_pct,384455,105495,27.44,27.44
VED_180627_week.csv,null_rate,abs_load_pct,410853,111095,27.04,27.04
VED_180221_week.csv,null_rate,abs_load_pct,285924,96270,33.67,33.67
VED_180926_week.csv,null_rate,abs_load_pct,382985,109611,28.62,28.62
VED_171220_week.csv,null_rate,abs_load_pct,539468,142419,26.4,26.4
VED_180725_week.csv,null_rate,abs_load_pct,333913,75690,22.67,22.67
VED_180117_week.csv,null_rate,abs_load_pct,526771,114770,21.79,21.79
VED_180228_week.csv,null_rate,abs_load_pct,402041,95740,23.81,23.81
VED_180509_week.csv,null_rate,abs_load_pct,421647,113724,26.97,26.97
VED_181024_week.csv,null_rate,abs_load_pct,442505,94728,21.41,21.41
VED_171122_week.csv,null_rate,abs_load_pct,474329,127109,26.8,26.8
VED_180425_week.csv,null_rate,abs_load_pct,451633,126379,27.98,27.98
VED_180207_week.csv,null_rate,abs_load_pct,419846,116097,27.65,27.65
VED_180404_week.csv,null_rate,abs_load_pct,461047,138406,30.02,30.02
VED_180829_week.csv,null_rate,abs_load_pct,341372,95912,28.1,28.1
VED_171108_week.csv,null_rate,abs_load_pct,535198,165225,30.87,30.87
VED_171213_week.csv,null_rate,abs_load_pct,670084,149014,22.24,22.24
VED_180103_week.csv,null_rate,abs_load_pct,393498,79256,20.14,20.14
VED_180704_week.csv,null_rate,abs_load_pct,330147,94721,28.69,28.69
VED_180912_week.csv,null_rate,abs_load_pct,351253,104666,29.8,29.8
VED_181003_week.csv,null_rate,abs_load_pct,348442,108670,31.19,31.19
VED_171101_week.csv,null_rate,abs_load_pct,489414,129782,26.52,26.52
VED_180530_week.csv,null_rate,abs_load_pct,416659,123159,29.56,29.56
VED_181017_week.csv,null_rate,abs_load_pct,386404,103155,26.7,26.7
VED_181107_week.csv,null_rate,abs_load_pct,118327,23706,20.03,20.03
VED_171227_week.csv,null_rate,oat_c,311927,259538,83.2,83.2
VED_180110_week.csv,null_rate,oat_c,550780,472850,85.85,85.85
VED_180124_week.csv,null_rate,oat_c,456757,271498,59.44,59.44
VED_180801_week.csv,null_rate,oat_c,358812,96099,26.78,26.78
VED_180815_week.csv,null_rate,oat_c,299642,74571,24.89,24.89
VED_181010_week.csv,null_rate,oat_c,317933,84338,26.53,26.53
VED_180502_week.csv,null_rate,oat_c,426242,105152,24.67,24.67
VED_180919_week.csv,null_rate,oat_c,376531,97929,26.01,26.01
VED_180214_week.csv,null_rate,oat_c,389642,97961,25.14,25.14
VED_180808_week.csv,null_rate,oat_c,359952,83180,23.11,23.11
VED_171129_week.csv,null_rate,oat_c,531856,454031,85.37,85.37
VED_180131_week.csv,null_rate,oat_c,479522,126629,26.41,26.41
VED_180328_week.csv,null_rate,oat_c,367606,69246,18.84,18.84
VED_180523_week.csv,null_rate,oat_c,437321,126444,28.91,28.91
VED_180418_week.csv,null_rate,oat_c,486657,98770,20.3,20.3
VED_180718_week.csv,null_rate,oat_c,399092,88647,22.21,22.21
VED_180822_week.csv,null_rate,oat_c,300557,48461,16.12,16.12
VED_180321_week.csv,null_rate,oat_c,402133,92755,23.07,23.07
VED_180606_week.csv,null_rate,oat_c,432177,105394,24.39,24.39
VED_180620_week.csv,null_rate,oat_c,433660,106992,24.67,24.67
VED_180905_week.csv,null_rate,oat_c,323481,84378,26.08,26.08
VED_180516_week.csv,null_rate,oat_c,465975,101098,21.7,21.7
VED_181031_week.csv,null_rate,oat_c,371630,78793,21.2,21.2
VED_180411_week.csv,null_rate,oat_c,434636,85050,19.57,19.57
VED_180711_week.csv,null_rate,oat_c,393911,93189,23.66,23.66
VED_171206_week.csv,null_rate,oat_c,589154,518277,87.97,87.97
VED_180307_week.csv,null_rate,oat_c,398405,101006,25.35,25.35
VED_171115_week.csv,null_rate,oat_c,602092,516621,85.8,85.8
VED_180314_week.csv,null_rate,oat_c,420510,100086,23.8,23.8
VED_180613_week.csv,null_rate,oat_c,384455,99372,25.85,25.85
VED_180627_week.csv,null_rate,oat_c,410853,96608,23.51,23.51
VED_180725_week.csv,null_rate,oat_c,333913,84512,25.31,25.31
VED_180926_week.csv,null_rate,oat_c,382985,82991,21.67,21.67
VED_171220_week.csv,null_rate,oat_c,539468,455915,84.51,84.51
VED_180221_week.csv,null_rate,oat_c,285924,78149,27.33,27.33
VED_180228_week.csv,null_rate,oat_c,402041,89607,22.29,22.29
VED_180509_week.csv,null_rate,oat_c,421647,107817,25.57,25.57
VED_181024_week.csv,null_rate,oat_c,442505,76169,17.21,17.21
VED_180117_week.csv,null_rate,oat_c,526771,477204,90.59,90.59
VED_180207_week.csv,null_rate,oat_c,419846,107754,25.67,25.67
VED_180404_week.csv,null_rate,oat_c,461047,110539,23.98,23.98
VED_180425_week.csv,null_rate,oat_c,451633,114673,25.39,25.39
VED_171122_week.csv,null_rate,oat_c,474329,397819,83.87,83.87
VED_180829_week.csv,null_rate,oat_c,341372,83258,24.39,24.39
VED_171108_week.csv,null_rate,oat_c,535198,453200,84.68,84.68
VED_171213_week.csv,null_rate,oat_c,670084,597333,89.14,89.14
VED_180530_week.csv,null_rate,oat_c,416659,108890,26.13,26.13
VED_180912_week.csv,null_rate,oat_c,351253,65387,18.62,18.62
VED_181003_week.csv,null_rate,oat_c,348442,71877,20.63,20.63
VED_181017_week.csv,null_rate,oat_c,386404,87687,22.69,22.69
VED_171101_week.csv,null_rate,oat_c,489414,434245,88.73,88.73
VED_180103_week.csv,null_rate,oat_c,393498,343176,87.21,87.21
VED_180704_week.csv,null_rate,oat_c,330147,81630,24.73,24.73
VED_181107_week.csv,null_rate,oat_c,118327,23722,20.05,20.05
VED_180110_week.csv,null_rate,fuel_rate_lph,550780,543364,98.65,98.65
VED_180124_week.csv,null_rate,fuel_rate_lph,456757,448533,98.2,98.2
VED_180502_week.csv,null_rate,fuel_rate_lph,426242,418556,98.2,98.2
VED_180801_week.csv,null_rate,fuel_rate_lph,358812,337489,94.06,94.06
VED_180815_week.csv,null_rate,fuel_rate_lph,299642,289010,96.45,96.45
VED_180919_week.csv,null_rate,fuel_rate_lph,376531,356921,94.79,94.79
VED_171227_week.csv,null_rate,fuel_rate_lph,311927,289980,92.96,92.96
VED_180808_week.csv,null_rate,fuel_rate_lph,359952,324696,90.21,90.21
VED_181010_week.csv,null_rate,fuel_rate_lph,317933,302556,95.16,95.16
VED_180214_week.csv,null_rate,fuel_rate_lph,389642,378513,97.14,97.14
VED_171129_week.csv,null_rate,fuel_rate_lph,531856,517536,97.31,97.31
VED_180418_week.csv,null_rate,fuel_rate_lph,486657,466548,95.87,95.87
VED_180523_week.csv,null_rate,fuel_rate_lph,437321,422300,96.57,96.57
VED_180718_week.csv,null_rate,fuel_rate_lph,399092,375417,94.07,94.07
VED_180131_week.csv,null_rate,fuel_rate_lph,479522,466071,97.19,97.19
VED_180328_week.csv,null_rate,fuel_rate_lph,367606,349990,95.21,95.21
VED_180516_week.csv,null_rate,fuel_rate_lph,465975,451599,96.91,96.91
VED_180321_week.csv,null_rate,fuel_rate_lph,402133,378974,94.24,94.24
VED_180606_week.csv,null_rate,fuel_rate_lph,432177,425270,98.4,98.4
VED_180620_week.csv,null_rate,fuel_rate_lph,433660,410105,94.57,94.57
VED_181031_week.csv,null_rate,fuel_rate_lph,371630,353243,95.05,95.05
VED_180822_week.csv,null_rate,fuel_rate_lph,300557,283399,94.29,94.29
VED_180905_week.csv,null_rate,fuel_rate_lph,323481,306318,94.69,94.69
VED_180307_week.csv,null_rate,fuel_rate_lph,398405,388010,97.39,97.39
VED_180411_week.csv,null_rate,fuel_rate_lph,434636,415435,95.58,95.58
VED_180711_week.csv,null_rate,fuel_rate_lph,393911,362690,92.07,92.07
VED_171206_week.csv,null_rate,fuel_rate_lph,589154,580168,98.47,98.47
VED_180613_week.csv,null_rate,fuel_rate_lph,384455,372194,96.81,96.81
VED_180627_week.csv,null_rate,fuel_rate_lph,410853,402237,97.9,97.9
VED_171115_week.csv,null_rate,fuel_rate_lph,602092,592330,98.38,98.38
VED_180221_week.csv,null_rate,fuel_rate_lph,285924,271519,94.96,94.96
VED_180314_week.csv,null_rate,fuel_rate_lph,420510,407143,96.82,96.82
VED_180725_week.csv,null_rate,fuel_rate_lph,333913,308131,92.28,92.28
VED_180926_week.csv,null_rate,fuel_rate_lph,382985,363839,95.0,95.0
VED_171220_week.csv,null_rate,fuel_rate_lph,539468,513379,95.16,95.16
VED_180228_week.csv,null_rate,fuel_rate_lph,402041,389905,96.98,96.98
VED_180509_week.csv,null_rate,fuel_rate_lph,421647,409646,97.15,97.15
VED_181024_week.csv,null_rate,fuel_rate_lph,442505,425746,96.21,96.21
VED_180117_week.csv,null_rate,fuel_rate_lph,526771,518307,98.39,98.39
VED_171122_week.csv,null_rate,fuel_rate_lph,474329,452754,95.45,95.45
VED_180207_week.csv,null_rate,fuel_rate_lph,419846,402395,95.84,95.84
VED_180829_week.csv,null_rate,fuel_rate_lph,341372,322572,94.49,94.49
VED_180404_week.csv,null_rate,fuel_rate_lph,461047,442089,95.89,95.89
VED_180425_week.csv,null_rate,fuel_rate_lph,451633,424215,93.93,93.93
VED_171101_week.csv,null_rate,fuel_rate_lph,489414,473341,96.72,96.72
VED_171213_week.csv,null_rate,fuel_rate_lph,670084,653898,97.58,97.58
VED_180103_week.csv,null_rate,fuel_rate_lph,393498,384080,97.61,97.61
VED_180530_week.csv,null_rate,fuel_rate_lph,416659,399210,95.81,95.81
VED_181003_week.csv,null_rate,fuel_rate_lph,348442,325625,93.45,93.45
VED_181017_week.csv,null_rate,fuel_rate_lph,386404,366052,94.73,94.73
VED_180704_week.csv,null_rate,fuel_rate_lph,330147,311322,94.3,94.3
VED_180912_week.csv,null_rate,fuel_rate_lph,351253,337453,96.07,96.07
VED_171108_week.csv,null_rate,fuel_rate_lph,535198,516765,96.56,96.56
VED_181107_week.csv,null_rate,fuel_rate_lph,118327,111873,94.55,94.55
VED_180214_week.csv,null_rate,ac_kw,389642,378513,97.14,97.14
VED_180502_week.csv,null_rate,ac_kw,426242,418556,98.2,98.2
VED_180801_week.csv,null_rate,ac_kw,358812,337489,94.06,94.06
VED_180919_week.csv,null_rate,ac_kw,376531,357262,94.88,94.88
VED_181010_week.csv,null_rate,ac_kw,317933,302556,95.16,95.16
VED_171227_week.csv,null_rate,ac_kw,311927,289980,92.96,92.96
VED_180815_week.csv,null_rate,ac_kw,299642,289010,96.45,96.45
VED_180110_week.csv,null_rate,ac_kw,550780,543364,98.65,98.65
VED_180124_week.csv,null_rate,ac_kw,456757,448533,98.2,98.2
VED_180808_week.csv,null_rate,ac_kw,359952,325167,90.34,90.34
VED_171129_week.csv,null_rate,ac_kw,531856,517536,97.31,97.31
VED_180131_week.csv,null_rate,ac_kw,479522,466071,97.19,97.19
VED_180418_week.csv,null_rate,ac_kw,486657,466548,95.87,95.87
VED_180523_week.csv,null_rate,ac_kw,437321,422300,96.57,96.57
VED_180718_week.csv,null_rate,ac_kw,399092,375417,94.07,94.07
VED_180328_week.csv,null_rate,ac_kw,367606,349990,95.21,95.21
VED_180321_week.csv,null_rate,ac_kw,402133,378974,94.24,94.24
VED_180516_week.csv,null_rate,ac_kw,465975,451599,96.91,96.91
VED_180822_week.csv,null_rate,ac_kw,300557,283399,94.29,94.29
VED_180905_week.csv,null_rate,ac_kw,323481,306318,94.69,94.69
VED_180606_week.csv,null_rate,ac_kw,432177,425270,98.4,98.4
VED_180620_week.csv,null_rate,ac_kw,433660,410105,94.57,94.57
VED_181031_week.csv,null_rate,ac_kw,371630,353243,95.05,95.05
VED_180307_week.csv,null_rate,ac_kw,398405,388010,97.39,97.39
VED_180711_week.csv,null_rate,ac_kw,393911,362690,92.07,92.07
VED_180411_week.csv,null_rate,ac_kw,434636,415435,95.58,95.58
VED_171206_week.csv,null_rate,ac_kw,589154,580168,98.47,98.47
VED_180221_week.csv,null_rate,ac_kw,285924,271746,95.04,95.04
VED_180627_week.csv,null_rate,ac_kw,410853,402237,97.9,97.9
VED_171115_week.csv,null_rate,ac_kw,602092,592330,98.38,98.38
VED_171220_week.csv,null_rate,ac_kw,539468,513379,95.16,95.16
VED_180314_week.csv,null_rate,ac_kw,420510,407143,96.82,96.82
VED_180725_week.csv,null_rate,ac_kw,333913,308131,92.28,92.28
VED_180926_week.csv,null_rate,ac_kw,382985,363839,95.0,95.0
VED_180613_week.csv,null_rate,ac_kw,384455,372750,96.96,96.96
VED_180117_week.csv,null_rate,ac_kw,526771,518307,98.39,98.39
VED_181024_week.csv,null_rate,ac_kw,442505,425973,96.26,96.26
VED_180228_week.csv,null_rate,ac_kw,402041,389905,96.98,96.98
VED_180509_week.csv,null_rate,ac_kw,421647,409646,97.15,97.15
VED_171122_week.csv,null_rate,ac_kw,474329,452754,95.45,95.45
VED_180207_week.csv,null_rate,ac_kw,419846,402395,95.84,95.84
VED_180404_week.csv,null_rate,ac_kw,461047,442089,95.89,95.89
VED_180425_week.csv,null_rate,ac_kw,451633,424215,93.93,93.93
VED_180829_week.csv,null_rate,ac_kw,341372,322572,94.49,94.49
VED_171108_week.csv,null_rate,ac_kw,535198,516765,96.56,96.56
VED_171213_week.csv,null_rate,ac_kw,670084,653898,97.58,97.58
VED_180103_week.csv,null_rate,ac_kw,393498,384080,97.61,97.61
VED_171101_week.csv,null_rate,ac_kw,489414,473341,96.72,96.72
VED_180530_week.csv,null_rate,ac_kw,416659,399210,95.81,95.81
VED_181017_week.csv,null_rate,ac_kw,386404,366052,94.73,94.73
VED_180704_week.csv,null_rate,ac_kw,330147,311322,94.3,94.3
VED_180912_week.csv,null_rate,ac_kw,351253,337453,96.07,96.07
VED_181003_week.csv,null_rate,ac_kw,348442,325625,93.45,93.45
VED_181107_week.csv,null_rate,ac_kw,118327,111873,94.55,94.55
VED_180110_week.csv,null_rate,ac_w,550780,480266,87.2,87.2
VED_180124_week.csv,null_rate,ac_w,456757,379608,83.11,83.11
VED_180214_week.csv,null_rate,ac_w,389642,349445,89.68,89.68
VED_180808_week.csv,null_rate,ac_w,359952,318712,88.54,88.54
VED_180919_week.csv,null_rate,ac_w,376531,321196,85.3,85.3
VED_171227_week.csv,null_rate,ac_w,311927,281485,90.24,90.24
VED_180502_week.csv,null_rate,ac_w,426242,367412,86.2,86.2
VED_180815_week.csv,null_rate,ac_w,299642,256003,85.44,85.44
VED_181010_week.csv,null_rate,ac_w,317933,277387,87.25,87.25
VED_180801_week.csv,null_rate,ac_w,358812,335310,93.45,93.45
VED_171129_week.csv,null_rate,ac_w,531856,468351,88.06,88.06
VED_180523_week.csv,null_rate,ac_w,437321,373974,85.51,85.51
VED_180131_week.csv,null_rate,ac_w,479522,420162,87.62,87.62
VED_180328_week.csv,null_rate,ac_w,367606,316687,86.15,86.15
VED_180718_week.csv,null_rate,ac_w,399092,327954,82.18,82.18
VED_180418_week.csv,null_rate,ac_w,486657,424633,87.26,87.26
VED_180321_week.csv,null_rate,ac_w,402133,350900,87.26,87.26
VED_180516_week.csv,null_rate,ac_w,465975,400257,85.9,85.9
VED_180606_week.csv,null_rate,ac_w,432177,373178,86.35,86.35
VED_180620_week.csv,null_rate,ac_w,433660,377190,86.98,86.98
VED_180905_week.csv,null_rate,ac_w,323481,278509,86.1,86.1
VED_180822_week.csv,null_rate,ac_w,300557,244077,81.21,81.21
VED_181031_week.csv,null_rate,ac_w,371630,326297,87.8,87.8
VED_180307_week.csv,null_rate,ac_w,398405,349936,87.83,87.83
VED_180411_week.csv,null_rate,ac_w,434636,401822,92.45,92.45
VED_180711_week.csv,null_rate,ac_w,393911,348136,88.38,88.38
VED_171206_week.csv,null_rate,ac_w,589154,527263,89.49,89.49
VED_171115_week.csv,null_rate,ac_w,602092,526383,87.43,87.43
VED_171220_week.csv,null_rate,ac_w,539468,482004,89.35,89.35
VED_180613_week.csv,null_rate,ac_w,384455,330251,85.9,85.9
VED_180627_week.csv,null_rate,ac_w,410853,350538,85.32,85.32
VED_180725_week.csv,null_rate,ac_w,333913,310885,93.1,93.1
VED_180221_week.csv,null_rate,ac_w,285924,244090,85.37,85.37
VED_180926_week.csv,null_rate,ac_w,382985,320346,83.64,83.64
VED_180314_week.csv,null_rate,ac_w,420510,365863,87.0,87.0
VED_180509_week.csv,null_rate,ac_w,421647,370680,87.91,87.91
VED_181024_week.csv,null_rate,ac_w,442505,382666,86.48,86.48
VED_180117_week.csv,null_rate,ac_w,526771,485668,92.2,92.2
VED_180228_week.csv,null_rate,ac_w,402041,357347,88.88,88.88
VED_180207_week.csv,null_rate,ac_w,419846,369420,87.99,87.99
VED_180404_week.csv,null_rate,ac_w,461047,394433,85.55,85.55
VED_180425_week.csv,null_rate,ac_w,451633,403463,89.33,89.33
VED_180829_week.csv,null_rate,ac_w,341372,291950,85.52,85.52
VED_171122_week.csv,null_rate,ac_w,474329,419394,88.42,88.42
VED_171101_week.csv,null_rate,ac_w,489414,450318,92.01,92.01
VED_171213_week.csv,null_rate,ac_w,670084,613519,91.56,91.56
VED_180103_week.csv,null_rate,ac_w,393498,352594,89.61,89.61
VED_181003_week.csv,null_rate,ac_w,348442,285999,82.08,82.08
VED_180530_week.csv,null_rate,ac_w,416659,354421,85.06,85.06
VED_180704_week.csv,null_rate,ac_w,330147,288514,87.39,87.39
VED_180912_week.csv,null_rate,ac_w,351253,280616,79.89,79.89
VED_181017_week.csv,null_rate,ac_w,386404,318180,82.34,82.34
VED_171108_week.csv,null_rate,ac_w,535198,471633,88.12,88.12
VED_181107_week.csv,null_rate,ac_w,118327,105106,88.83,88.83
VED_171227_week.csv,null_rate,heater_w,311927,311271,99.79,99.79
VED_180110_week.csv,null_rate,heater_w,550780,543140,98.61,98.61
VED_180124_week.csv,null_rate,heater_w,456757,445822,97.61,97.61
VED_180502_week.csv,null_rate,heater_w,426242,416040,97.61,97.61
VED_180801_week.csv,null_rate,heater_w,358812,332634,92.7,92.7
VED_180815_week.csv,null_rate,heater_w,299642,282116,94.15,94.15
VED_181010_week.csv,null_rate,heater_w,317933,294878,92.75,92.75
VED_180919_week.csv,null_rate,heater_w,376531,342009,90.83,90.83
VED_180214_week.csv,null_rate,heater_w,389642,381955,98.03,98.03
VED_180808_week.csv,null_rate,heater_w,359952,309149,85.89,85.89
VED_180328_week.csv,null_rate,heater_w,367606,365423,99.41,99.41
VED_171129_week.csv,null_rate,heater_w,531856,527457,99.17,99.17
VED_180523_week.csv,null_rate,heater_w,437321,425500,97.3,97.3
VED_180131_week.csv,null_rate,heater_w,479522,469212,97.85,97.85
VED_180418_week.csv,null_rate,heater_w,486657,472061,97.0,97.0
VED_180718_week.csv,null_rate,heater_w,399092,367302,92.03,92.03
VED_180516_week.csv,null_rate,heater_w,465975,449849,96.54,96.54
VED_180620_week.csv,null_rate,heater_w,433660,403269,92.99,92.99
VED_180905_week.csv,null_rate,heater_w,323481,301989,93.36,93.36
VED_180606_week.csv,null_rate,heater_w,432177,423014,97.88,97.88
VED_180822_week.csv,null_rate,heater_w,300557,271903,90.47,90.47
VED_181031_week.csv,null_rate,heater_w,371630,345120,92.87,92.87
VED_180321_week.csv,null_rate,heater_w,402133,391898,97.45,97.45
VED_171206_week.csv,null_rate,heater_w,589154,583121,98.98,98.98
VED_180411_week.csv,null_rate,heater_w,434636,424906,97.76,97.76
VED_180307_week.csv,null_rate,heater_w,398405,385661,96.8,96.8
VED_180711_week.csv,null_rate,heater_w,393911,361892,91.87,91.87
VED_180314_week.csv,null_rate,heater_w,420510,411872,97.95,97.95
VED_180926_week.csv,null_rate,heater_w,382985,350671,91.56,91.56
VED_171115_week.csv,null_rate,heater_w,602092,592178,98.35,98.35
VED_171220_week.csv,null_rate,heater_w,539468,530014,98.25,98.25
VED_180221_week.csv,null_rate,heater_w,285924,277844,97.17,97.17
VED_180613_week.csv,null_rate,heater_w,384455,371499,96.63,96.63
VED_180627_week.csv,null_rate,heater_w,410853,396441,96.49,96.49
VED_180725_week.csv,null_rate,heater_w,333913,302614,90.63,90.63
VED_180228_week.csv,null_rate,heater_w,402041,393468,97.87,97.87
VED_181024_week.csv,null_rate,heater_w,442505,414992,93.78,93.78
VED_180117_week.csv,null_rate,heater_w,526771,515702,97.9,97.9
